domain_id	substrates	type	source	split
AXN93592.1.A1|BGC0001952-puwA1(asn)	['asparagine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001125-puwG2(asn)|AIW82284.1.A2	['asparagine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0002572B-lxaI3(hse/carbaHse)	['l-homoserine']	bacterial	['nrpstransformer_s1']	train
pandorabactin-panI-2	['hydroxyornithine', 'n5-3r-hydroxybutyryl-n5-hydroxyornithine']	bacterial	['benchmark', 'nrpstransformer_benchmark']	benchmark
hectoramide-hcaA(tyr)MT	['tyrosine']	bacterial	['nrpstransformer_s1']	train
BGC0002625-dsmI5(tyr)	['tyrosine']	bacterial	['nrpstransformer_s1']	train
ATV95610.1.A1	['(+-)-4-hydroxymandelic acid']	bacterial	['parasect']	train
bogorol-IJKL-bogC-3(val)	['valine']	bacterial	['nrpstransformer_s1']	train
BGC0000976-curF(cys)|AAT70101.1.A1|AEE88284.1.A1	['cysteine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
ATP76243.1.A2|BGC0001705-ndaA2(asp-gamma//measp-gamma)	['aspartic acid', '3-methyl-d-aspartic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001715-octC(leu)|CUX79062.1.A1	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
xentrivalpeptide-NRPS2-1(pro)	['proline']	bacterial	['nrpstransformer_s1']	train
BGC0001502-amoH(gly)|YP_856987.1.A1|ABK36691.1.A1	['glycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001116-visE2(aba)|BAF50711.1.A2	['α-aminobutyric acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000454-vabF1(arg)|CAJ45639.1.A1	['arginine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
cinnamexin-cmx30-3(leu)	['leucine']	bacterial	['nrpstransformer_s1']	train
mollemycin-momF2(ser):ser-N-OH-MT	['n-hydroxyserine']	bacterial	['nrpstransformer_s1']	train
BGC0000459-sgvE4(ser)|AGN74895.1.A1	['serine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
mutanofactin-mufD1(phe)	['l-phenylalanine']	bacterial	['nrpstransformer_s1']	train
KPN93063.1.A6|BGC0001416-nunA6(val)	['valine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
OTA20325.1.A2	['leucine']	bacterial	['parasect', 'add_db']	train
BGC0002456-avmN1(gly)	['glycine']	bacterial	['nrpstransformer_s1']	train
BGC0001843-TrmD7(24Dab)	['2,4-diaminobutyric acid']	bacterial	['nrpstransformer_s1']	train
clovibactin-cloA4(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
QEO75073.1.A3	['serine']	bacterial	['parasect', 'add_db']	train
BGC0000969-cmdC(ala)|CAJ46691.1.A1|Q0VZ71.A1	['alanine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0000400-pbtA4(orn)|AGM16412.1.A4	['ornithine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001237thiolactomycin-tlmI(cys)	['cysteine']	bacterial	['nrpstransformer_s1']	train
Ga0173608_11675.A5|kahalalideF-NRPS8II-5(phe)	['l-phenylalanine']	bacterial	['parasect', 'nrpstransformer_s1']	train
BGC0001536-BreC8(trp)|ATY37608.1.A8	['tyrosine', 'tryptophan']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001536-BreC3(trp)|ATY37608.1.A3	['tyrosine', 'tryptophan']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BAX89998.1.A1|BGC0001628-NRPS4-1(val)	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
CCC55921.1.A1|BGC0000973-clmN1(cys)	['cysteine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
cinnamexin-cmx34-4(gly)	['glycine']	bacterial	['nrpstransformer_s1']	train
APZ78782.1.A2	['proline']	bacterial	['parasect', 'add_db']	train
BGC0001059-zmaO(asn)|ACM79810.1.A1|C0JRF0.A1	['asparagine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000994-fkbP(pipecolate)|Q9KID8.A1|AAF86395.1.A1	['pipecolic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BBD17759.1.A1|BGC0001919-natB1(thr)	['l-threonine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0002100-NRPS23-1(dap)	['3-aminoalanine']	bacterial	['nrpstransformer_s1']	train
YP_631961.1.A9|ABF87031.1.A8|BGC0000393-MXAN_3779-M8(beta-lys)|ABF87031.1.A9	['3,6-diaminohexanoic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000344-PSEEN3045-etlB8(ser)|CAK15815.1.A8	['serine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0001833-icoS1(leu)|AYA44686.1.A1	['leucine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
chitinopeptin-NRPS3-4(dap)	['3-aminoalanine']	bacterial	['nrpstransformer_s1']	train
BBA20967.1.A1|BGC0001763-rufT1(N-dimethylallylTrp)	['tryptophan']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AGS77308.1.A1|BGC0001178-NRPS2(dpg):-3,5--dihydroxyphenylglycine	['3,5-dihydroxyphenylglycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001058-zbmX2(his)|ACG60782.1.A2	['l-histidine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
ADD82940.1.A1|BGC0001099-bat2(gly)|D4NZD4.A1	['glycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
QDA77059.1.A6|BGC0002026-thxC2-6(tyr)	['tyrosine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
bulbiferamideB-bulbA1(phe)	['l-phenylalanine']	bacterial	['nrpstransformer_s1']	train
BGC0000430-spuB1(hty):-homotyrosine|AHJ31215.1.A1	['l-homotyrosine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000426-sevA1(phe)|AGZ03650.1.A1	['l-phenylalanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
poeamide-B-poaB-4(ser)|ANQ43348.1.A4	['serine']	bacterial	['parasect', 'nrpstransformer_s1']	train
BAH22764.1.A1|BGC0001018-mcnC1(arg)	['arginine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
QBC75021.1.A3|BGC0001968-cdeI3(glu)	['glutamic acid']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
AYA22318.1.A1	['tyrosine']	bacterial	['parasect', 'add_db']	train
BGC0000367mod-lgrC5(trp)|CAD92851.1.A5	['leucine', 'tryptophan']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
bingchamide-bngB1(phe)	['l-phenylalanine']	bacterial	['nrpstransformer_s1']	train
xeinamide-xinA3(beta-ala)	['β-alanine']	bacterial	['nrpstransformer_s1']	train
BGC0002378-cprH1(ala)|QRG35013.1.A1	['alanine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0000437/438-Psyr_2608-M7(Thr)2,3-dehydroaminobutyric-acid|AAY37647.1.A7	['l-threonine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
QBC75021.1.A4|BGC0001968-cdeI4(tyr)	['tyrosine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
AHF20583.1.A1	['3,5-dihydroxyphenylglycine']	bacterial	['parasect']	train
ACR18536.1.A1	['2,3-dihydroxybenzoic acid']	bacterial	['add_db']	train
BGC0000302-aptA1-Loading(Arg/Lys)|ACZ55945.1.A1	['arginine', 'l-lysine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AAD44234.1.A2|BGC0000362-pstB2(alaninol)	['2-aminopropanol']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
alterobactin-WP_063365572-3(Arg)	['arginine']	bacterial	['nrpstransformer_s1']	train
BCJ07532.1.A6	['glutamine']	bacterial	['parasect', 'add_db']	train
CCP45172.1.A1|P71716.2.A1|BGC0001021-mbtA(salicylate)	['salicylic acid']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
kahalalideO-NRPS13-4(trp)|Ga0173608_111989.A4	['tryptophan']	bacterial	['parasect', 'nrpstransformer_s1']	train
BGC0000921-ppgM(Salicyliate)	['salicylic acid']	bacterial	['nrpstransformer_s1']	train
bulbiferamideA-bulbB2(ile)	['2-amino-3-methylpentanoic acid']	bacterial	['nrpstransformer_s1']	train
BGC0001843-TrmD6(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
AAZ23077.1.A3|BGC0000291-lptC3(Gly)	['glycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001984-speA5(leu)|QED55423.1.A5	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
Ga0173608_111989.A7|kahalalideO-NRPS13-7(val)	['valine']	bacterial	['parasect', 'nrpstransformer_s1']	train
lyngbyabellin-NRPS2-3(cys)	['cysteine']	bacterial	['nrpstransformer_s1']	train
BGC0000437/438-sypA2(pro)|AAF99707.2.A2|Q9FDB3.A2	['proline']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001641-koI1(leu)|WP_011146892.1.A1	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
EWS95122.1.A2|BGC0000306-AryB2(ala)	['alanine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
WP_016638470.1.A1|EPH46597.1.A1|BGC0001519-artG1(gly)	['glycine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0002434-cftB(orn)	['ornithine']	bacterial	['nrpstransformer_s1']	train
BGC0002344-nocC1(hpg)|QYC40289.1.A1	['4-hydroxyphenylglycine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
tripropeptin-trpC-2(asp//bOHAsp)	['aspartic acid']	bacterial	['nrpstransformer_s1']	train
AIW58892.1.A12|BGC0001582-ecu12(OH-phe)	['l-phenylalanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
marinobactin-ENO16762-2(hAcOrn)	['hydroxyornithine']	bacterial	['nrpstransformer_s1']	train
UHJ79951.1.A1	['4-aminobenzoic acid']	bacterial	['parasect', 'add_db']	train
BGC0001834-arg3-3(trp)|QCE43603.1.A3	['tryptophan']	bacterial	['nrpstransformer_s1', 'add_db']	train
turnercyclamycin-turE3(glu)	['glutamic acid']	bacterial	['nrpstransformer_s1']	train
OLZ50886.1.A1|AYA22333.1.A1	['3,5-dihydroxyphenylglycine']	bacterial	['parasect', 'add_db']	train
CBJ81821.1.A1	['l-phenylalanine']	bacterial	['add_db']	train
ctg1_orf20.A1|BGC0001767-slcE1(hacOrn)	['n5-acetyl-n5-hydroxy-l-ornithine', 'hydroxyornithine']	bacterial	['parasect', 'nrpstransformer_s1']	train
DAD54486.1.A1|BGC0002059-sxcE(thr)	['l-threonine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0002109-kcn21-3(val/ile)|QDJ74273.1.A3	['valine', '2-amino-3-methylpentanoic acid']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0000969-cmdD1(trp)|CAJ46692.1.A1	['tryptophan']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0001312-VsmC1(leu)	['leucine']	bacterial	['nrpstransformer_s1']	train
BGC0000455-VcmC(Dpg)|AEI58867.1.A1	['3,5-dihydroxyphenylglycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BAP16693.1.A1|BGC0000376-fmoA3(2MeSer)	['2-methylserine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
gladiobactin-gldL-1(asp/bohAsp)	['aspartic acid']	bacterial	['nrpstransformer_s1']	train
EEP56552.1.A1	['glutamic acid']	bacterial	['add_db']	train
ABW17376.1.A5|BGC0000411-psoB5(val)	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
jaspamide-jasE-2	['3-amino-3-(4-hydroxyphenyl)propanoic acid']	bacterial	['benchmark', 'nrpstransformer_benchmark']	benchmark
BGC0000461-WAPS1-1(ser)|AEP18656.1.A1	['serine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000336-dptBC6(ser)|AAX31558.1.A6	['serine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001216-spnC1(thr)	['l-threonine']	bacterial	['nrpstransformer_s1']	train
BGC0000433-srfAB2(asp)|CAE02631.1.A2	['aspartic acid']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0002114-szoG2(Leu)|QRN75755.1.A2	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
burrioplantin-bptE-7(pro)	['proline']	bacterial	['nrpstransformer_s1']	train
grisgenomycin-ggm22-3(ile)	['2-amino-3-methylpentanoic acid']	bacterial	['nrpstransformer_s1']	train
Ga0173608_112187.A4|kahalalideC-NRPS20-4(arg)	['arginine']	bacterial	['parasect', 'nrpstransformer_s1']	train
kutzneridine-kutQ-2	['glycine']	bacterial	['benchmark', 'nrpstransformer_benchmark']	benchmark
APZ78755.1.A1|BGC0001423-mchB1(thr)	['l-threonine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000366-gobJ(ser)|AGE11891.1.A1	['serine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001133-TxlA1(thr)|CBJ79916.1.A1	['l-threonine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
paenibacterin-B-paeB-2(thr)	['l-threonine']	bacterial	['nrpstransformer_s1']	train
BGC0002432-latC-4(orn)	['ornithine']	bacterial	['nrpstransformer_s1']	train
ABB80392.1.A2|Q2XNF8_LYSLA2(ala)	['alanine']	bacterial	['parasect', 'nrpstransformer_s1']	train
BGC0001095-fenB2(thr)|ABS74208.1.A2	['l-threonine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000448-tomB(APDpro//4-ethylidene-tetrahydropyrrole-2-carboxylic-acid)	['dehydroproline acrylamide*']	bacterial	['nrpstransformer_s1']	train
CBJ90837.1.A1	['l-phenylalanine']	bacterial	['add_db']	train
WP_011146892.1.A12|BGC0001641-koI12(thr)	['l-threonine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0001415-alb5-3(gly)|CDG12864.1.A3	['serine', 'glycine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BAH22762.1.A1|BGC0001018-mcnA(asp)	['aspartic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
WP_030498974.1.A1|BGC0001327-IH31_RS0100585(ser)	['serine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
AHH53507.1.A6|BGC0000439-Tar9-6(ala)	['alanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
QVQ62868.1.A3|BGC0002373-bnvO-3(MeOHpro)	['4-methylproline', '4s-acetyl-5s-methylproline[unverified]']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
burriogladin-bgdA-2(pro)	['proline']	bacterial	['nrpstransformer_s1']	train
herbicolinA-acbH1(thr)	['l-threonine']	bacterial	['nrpstransformer_s1']	train
BGC0000389-massA1(leu)	['leucine']	bacterial	['nrpstransformer_s1']	train
ABV79986.1.A1|BGC0000301-apnB(Val)	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
myxovalargin-mxvC5(val)	['valine']	bacterial	['nrpstransformer_s1']	train
coprisamide-cprH2(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
BGC0001641-koI3(leu)|WP_011146892.1.A3	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
diperamycin-dpnS4(ala/Nohala)	['alanine']	bacterial	['nrpstransformer_s1']	train
jiangxipeptin-JxpB-1(gly)	['glycine']	bacterial	['nrpstransformer_s1']	train
BGC0000451-tnbE(DHBA):2,3-dihydroxybenzoate	['2,3-dihydroxybenzoic acid']	bacterial	['nrpstransformer_s1']	train
QMS47798.1.A3|BGC0001629-jesB-3(val)	['valine']	bacterial	['nrpstransformer_s1', 'add_db']	train
kahalalideB-NRPS11-4(leu)|Ga0173608_111498.A4	['leucine']	bacterial	['parasect', 'nrpstransformer_s1']	train
BGC0002414-nrps1(lys)	['l-lysine']	bacterial	['nrpstransformer_s1']	train
O66069.A1|AAD04757.1.A1	['glutamine']	bacterial	['parasect', 'add_db']	train
APZ78704.1.A4	['glutamine']	bacterial	['parasect']	train
CAD92852.1.A3|BGC0000367mod-lgrD3(trp)	['tryptophan']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BAW32333.1.A1|BGC0001631-makasB1(beta-ala)	['β-alanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001228-B110_RS0125715-M1(cys)|WP_028678148.1.A1	['cysteine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
pepticinnaminGM-pep28-1(ala)MT	['alanine']	bacterial	['nrpstransformer_s1']	train
BGC0001871-AmbB(ala)	['alanine']	bacterial	['nrpstransformer_s1']	train
epifadin-efiA4(ala)	['alanine']	bacterial	['nrpstransformer_s1']	train
keanumycin-keaA-4(hse)	['l-homoserine']	bacterial	['nrpstransformer_s1']	train
CAD70195.1.A2|BGC0001047-sylD2(val)	['valine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0000453-vlm1-M2(val)|Q1PSF4.A2|ABA59547.1.A2	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000315-cdaPS1-M5(Asp)|Q9Z4X6.A5|CAB38518.1.A5	['aspartic acid']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0001393-lugC(val):repeat-A-domain|CCB53267.1.A1	['valine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
WLIP-wipA-2(glu)|AFZ61501.1.A2	['glutamic acid', 'glutamine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
CCA29202.1.A2|BGC0000955-almA2(cys)	['cysteine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
ctg1_orf20.A3|BGC0001767-slcE3(horn)	['n5-hydroxy-l-ornithine', 'hydroxyornithine']	bacterial	['parasect', 'nrpstransformer_s1']	train
AGZ03651.1.A1|BGC0000426-sevB1(ala)	['alanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AFO85453.1.A2|BGC0000391-MpnB2(trp)	['tryptophan']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
megapolipeptin-mgpD-1	['valine']	bacterial	['benchmark', 'nrpstransformer_benchmark']	benchmark
AAF00961.1.A1|Q9RNB0.A1|BGC0001017-mcyB1(leu)	['leucine', 'valine', 'tyrosine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
verucopeptin-verI-1(gly)	['glycine']	bacterial	['nrpstransformer_s1']	train
minutissamide-puwH(thr)	['l-threonine']	bacterial	['nrpstransformer_s1']	train
CAK15309.1.A1	['2,3-dihydroxybenzoic acid']	bacterial	['add_db']	train
seongsanamide-NRPS1-5(leu)	['leucine']	bacterial	['nrpstransformer_s1']	train
BGC0001330-ABD52_RS02405-M1(gly)|WP_053065269.1.A1	['glycine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
WP_064118559.1.A1|BGC0001509-aniC1(leu)	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
Q5DIP4_PSEAE2(thr)	['l-threonine']	bacterial	['nrpstransformer_s1']	train
viennamycin-vieM-2(pro)	['proline']	bacterial	['nrpstransformer_s1']	train
BGC0000973-clmN2(leu)|CCC55922.1.A1	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
crocapeptin-cpnD-1(gln)	['glutamine']	bacterial	['nrpstransformer_s1']	train
olikomycin-olk18-1	['glycine']	bacterial	['benchmark', 'nrpstransformer_benchmark']	benchmark
ABW17376.1.A2|BGC0000411-psoB2(Ile)	['2-amino-3-methylpentanoic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
Q44928.A2|CAA43838.1.A2|GRSB_ANEMI2(val)|P0C063.2.A2	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AFH75321.1.A5|BGC0000425-sesB5(leu)	['leucine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BAA08846.1.A3|P94873.A3|P94873_LYSLA3(val)	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
UEF20578.1.A3	['serine']	bacterial	['parasect', 'add_db']	train
BGC0002419-nrpsB(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
BGC0000921-ppgJ(pro)|ADQ74618.1.A1	['proline']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
WP_069322367.1.A3|Q45675.A3|SRFAB_BACSU3(leu)|Q04747.3.A3	['leucine']	bacterial	['parasect', 'nrpstransformer_s1']	train
autucedine-autI1(dap)	['3-aminoalanine']	bacterial	['nrpstransformer_s1']	train
BAH31686(hfOrn)	['hydroxyornithine']	bacterial	['nrpstransformer_s1']	train
WP_050383084.1.A2	['alanine']	bacterial	['parasect', 'add_db']	train
ADB02855.1.A1	['aspartic acid']	bacterial	['parasect']	train
BGC0001509-aniB1(thr)|WP_064118560.1.A1	['l-threonine', 'serine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0001614-hasN2(tyr)|CZT62785.1.A2	['tyrosine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0000426-sevB2(trp)|AGZ03651.1.A2	['tryptophan']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
WP_050383094.1.A1|BGC0001451-FrsA(leu)	['leucine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
chalkophomycin-LfChmL(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
AZM51140.1.A1|WP_125939456.1.A1|BGC0002702-nrps3-1(dpg:diOHPheGly)	['3,5-dihydroxyphenylglycine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001055-ybtE(salicylate)	['salicylic acid']	bacterial	['nrpstransformer_s1']	train
CAA06325.1.A1|O69247.A1	['2-amino-3-methylpentanoic acid']	bacterial	['parasect', 'add_db']	train
crocadepsin-cdpL-2(bMeOrn)	['3-methylornithine']	bacterial	['nrpstransformer_s1']	train
ABB10786.1.A1	['glutamic acid']	bacterial	['add_db']	train
BGC0000329-crpC8(ser)	['serine']	bacterial	['nrpstransformer_s1']	train
XAM1320-NRPS3-2(beta-ala)	['β-alanine']	bacterial	['nrpstransformer_s1']	train
polyoxyperuin-popF1(piz)	['piperazic acid']	bacterial	['nrpstransformer_s1']	train
BGC0001005-locC2(val)|AHI59110.1.A2	['valine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0002370-zelB3(trp/4OMeTrp)|QXJ21808.1.A3	['tryptophan']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
BGC0002503-chmB4(cys)	['cysteine']	bacterial	['nrpstransformer_s1']	train
glidonin-gdnB3(pro)	['proline']	bacterial	['nrpstransformer_s1']	train
APZ78846.1.A1|BGC0001431-mchC1(abu/ala):-aminobutyric-acid	['alanine', 'α-aminobutyric acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AAO64403.1.A1|Q847C7_NODSP(thr//methr)	['l-threonine']	bacterial	['parasect', 'nrpstransformer_s1']	train
minutissamide-puwA1(asn)	['asparagine']	bacterial	['nrpstransformer_s1']	train
AAZ23076.1.A2|BGC0000291-lptB2(Asp)	['aspartic acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AAN85530.1.A1|BGC0001101-LnmQ(d-ala/thr)	['d-alanine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
AHZ34232.1.A1|BGC0000323-cifA1-(leu)	['leucine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000296-ACMSI(anthranilate//4-MHA)	['anthranilic acid']	bacterial	['nrpstransformer_s1']	train
QWM97319.1.A2	['arginine']	bacterial	['parasect', 'add_db']	train
korkormicin-kor2-1(gly)	['glycine']	bacterial	['nrpstransformer_s1']	train
Q79JZ1_VIBAN(cys)|AAO92378.1.A1|CAA78044.1.A1|P19828.1.A1	['cysteine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0000323-cifB5(Leu)|AHZ34233.1.A5	['leucine']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
BGC0001800-tnaP4(aad-gamma:aminoadipic-acid)	['2-aminoadipic acid']	bacterial	['nrpstransformer_s1']	train
CAQ18839.1.A1|B1GYG6.A1|BGC0000954-ajuL(gly)	['glycine']	bacterial	['parasect', 'nrpstransformer_s1', 'add_db']	train
AEZ51520.1.A1|BGC0001153-pmxE1(24Dab)	['2,4-diaminobutyric acid']	bacterial	['parasect', 'add_db', 'nrpstransformer_s1']	train
